crop_name,soil_type,soil_moisture_level,temperature,humidity,rainfall,region_name,season,crop_age_in_days,predicted_disease_name
bengalgram,deepblacksoil,43,26,61,870,prakasam,rabi,81,rust
bengalgram,sandyloamysoil,35,25,56,870,prakasam,rabi,61,sclerotiniastemrot
bengalgram,shallowredsoil,41,27,57,870,prakasam,rabi,71,powderymildew
blackgram,sandyloamysoil,30,28,65,870,prakasam,rabi,46,yellowmosaicvirus
blackgram,shallowredsoil,40,29,70,870,prakasam,rabi,61,anthracnose
blackgram,deepblacksoil,45,27,75,870,prakasam,rabi,71,powderymildew
blackgram,sandyloamysoil,33,30,66,870,prakasam,rabi,56,leafcrinkledisease
blackgram,shallowredsoil,36,28,68,870,prakasam,rabi,66,cercosporaleafspot
blackgram,deepblacksoil,44,27,72,870,prakasam,rabi,76,rust
blackgram,sandyloamysoil,32,28,63,870,prakasam,rabi,51,dryrootrot
blackgram,shallowredsoil,38,29,69,870,prakasam,rabi,61,bacterialblight
blackgram,deepblacksoil,46,26,70,870,prakasam,rabi,81,stemrot
blackgram,sandyloamysoil,31,27,67,870,prakasam,rabi,56,haloblight
sesamum,sandyloamysoil,28,34,60,870,prakasam,kharif,41,phyllody
sesamum,shallowredsoil,30,33,65,870,prakasam,kharif,51,leafcurl
sesamum,deepblacksoil,33,31,62,870,prakasam,kharif,46,cercosporaleafspot
sesamum,sandyloamysoil,29,30,64,870,prakasam,kharif,56,powderymildew
sesamum,shallowredsoil,34,32,63,870,prakasam,kharif,61,alternariablight
sesamum,deepblacksoil,35,31,66,870,prakasam,kharif,66,macrophominarootrot
sesamum,sandyloamysoil,31,30,65,870,prakasam,kharif,71,bacterialblight
sesamum,shallowredsoil,36,30,67,870,prakasam,kharif,76,wilt
sesamum,deepblacksoil,37,29,68,870,prakasam,kharif,81,stemrot
sesamum,sandyloamysoil,32,30,69,870,prakasam,kharif,86,rust
bajra,sandyloamysoil,35,33,60,870,prakasam,kharif,41,downymildew
bajra,sandysoil,30,35,55,870,prakasam,kharif,51,smut
bajra,shallowredsoil,38,34,58,870,prakasam,kharif,61,ergot
bajra,sandyloamysoil,32,32,62,870,prakasam,kharif,46,rust
bajra,deepblacksoil,40,31,65,870,prakasam,kharif,56,blast
bajra,shallowredsoil,36,33,63,870,prakasam,kharif,71,leafspot
bajra,sandysoil,31,34,57,870,prakasam,kharif,51,bacterialleafstripe
bajra,sandyloamysoil,33,32,60,870,prakasam,kharif,66,grainsmut
bajra,deepblacksoil,39,30,66,870,prakasam,kharif,61,charcoalrot
bajra,shallowredsoil,37,31,64,870,prakasam,kharif,56,headsmut
castor,sandyloamysoil,34,33,62,870,prakasam,kharif,51,fusariumwilt
castor,shallowredsoil,36,31,64,870,prakasam,kharif,61,leafblight
castor,deepblacksoil,42,30,67,870,prakasam,kharif,71,alternariablight
castor,sandyloamysoil,32,32,60,870,prakasam,kharif,56,macrophominastemrot
castor,sandysoil,30,34,58,870,prakasam,kharif,46,graymold
castor,shallowredsoil,35,31,63,870,prakasam,kharif,66,rootrot
castor,deepblacksoil,43,29,66,870,prakasam,kharif,76,wilt
castor,sandyloamysoil,33,30,65,870,prakasam,kharif,71,cercosporaleafspot
castor,sandysoil,31,33,59,870,prakasam,kharif,51,anthracnose
castor,shallowredsoil,37,32,62,870,prakasam,kharif,81,botrytisblight
cowpea,sandyloamysoil,36,31,65,870,prakasam,rabi,51,cercosporaleafspot
cowpea,shallowredsoil,38,30,67,870,prakasam,rabi,61,anthracnose
cowpea,deepblacksoil,44,29,68,870,prakasam,rabi,71,powderymildew
cowpea,sandyloamysoil,34,28,63,870,prakasam,rabi,56,rust
cowpea,sandysoil,32,32,61,870,prakasam,rabi,46,bacterialblight
cowpea,shallowredsoil,39,31,66,870,prakasam,rabi,66,collarrot
cowpea,deepblacksoil,45,27,70,870,prakasam,rabi,76,seedlingblight
cowpea,sandyloamysoil,35,29,64,870,prakasam,rabi,61,southernblight
cowpea,sandysoil,33,30,60,870,prakasam,rabi,56,mosaicvirus
cowpea,shallowredsoil,40,28,69,870,prakasam,rabi,71,haloblight
tobacco,sandyloamysoil,38,30,65,870,prakasam,rabi,51,blackshank
tobacco,shallowredsoil,40,29,66,870,prakasam,rabi,61,dampingoff
tobacco,deepblacksoil,42,28,67,870,prakasam,rabi,71,tobaccomosaicvirus
tobacco,sandyloamysoil,37,31,64,870,prakasam,rabi,56,frogeyeleafspot
tobacco,sandysoil,35,32,62,870,prakasam,rabi,46,angularleafspot
tobacco,shallowredsoil,41,30,65,870,prakasam,rabi,66,powderymildew
tobacco,deepblacksoil,43,27,68,870,prakasam,rabi,76,rootknotnematode
tobacco,sandyloamysoil,36,29,63,870,prakasam,rabi,61,leafcurlvirus
tobacco,sandysoil,34,31,61,870,prakasam,rabi,51,anthracnose
tobacco,shallowredsoil,39,28,69,870,prakasam,rabi,71,collarrot
maize,sandyloamysoil,38,30,65,870,prakasam,kharif,51,downymildew
maize,shallowredsoil,40,31,66,870,prakasam,kharif,61,turcicumleafblight
maize,deepblacksoil,42,32,64,870,prakasam,kharif,71,maydisleafblight
maize,sandyloamysoil,36,30,67,870,prakasam,kharif,56,charcoalrot
maize,sandysoil,34,33,62,870,prakasam,kharif,46,rust
maize,shallowredsoil,41,30,68,870,prakasam,kharif,66,headsmut
maize,deepblacksoil,43,31,69,870,prakasam,kharif,76,sorghumdownymildew
maize,sandyloamysoil,37,32,63,870,prakasam,kharif,61,crazytop
maize,sandysoil,35,30,66,870,prakasam,kharif,51,bacterialstalkrot
maize,shallowredsoil,39,29,67,870,prakasam,kharif,71,mosaicvirus
jowar,redsandyloams,36,30,66,257.3,westgodavari,rabi,46,downymildew
jowar,clayloams,38,31,68,257.3,westgodavari,rabi,56,charcoalrot
jowar,sandyalluvial,34,32,65,257.3,westgodavari,rabi,61,anthracnose
jowar,deltaicalluvial,37,29,70,257.3,westgodavari,rabi,51,rust
jowar,coastalsandyloams,33,31,63,257.3,westgodavari,rabi,41,leafblight
jowar,clayloams,39,30,67,257.3,westgodavari,rabi,66,grainsmut
jowar,redsandyloams,35,28,69,257.3,westgodavari,rabi,71,headsmut
jowar,deltaicalluvial,36,29,66,257.3,westgodavari,rabi,56,zonateleafspot
jowar,sandyalluvial,34,30,68,257.3,westgodavari,rabi,51,ergot
jowar,clayloams,38,32,64,257.3,westgodavari,rabi,61,sootystripe
ragi,redsandyloams,35,29,68,257.3,westgodavari,rabi,31,blast
ragi,clayloams,36,28,70,257.3,westgodavari,rabi,41,leafspot
ragi,sandyalluvial,33,30,66,257.3,westgodavari,rabi,36,brownspot
ragi,deltaicalluvial,34,29,67,257.3,westgodavari,rabi,46,footrot
ragi,coastalsandyloams,32,31,65,257.3,westgodavari,rabi,26,downymildew
ragi,clayloams,37,30,69,257.3,westgodavari,rabi,51,rust
ragi,redsandyloams,35,28,68,257.3,westgodavari,rabi,56,seedlingblight
ragi,deltaicalluvial,36,29,66,257.3,westgodavari,rabi,46,headsmut
ragi,sandyalluvial,33,30,67,257.3,westgodavari,rabi,41,sheathrot
ragi,clayloams,38,32,64,257.3,westgodavari,rabi,61,neckblast
maize,clayloams,38,30,68,257.3,westgodavari,rabi,46,turcicumleafblight
maize,redsandyloams,36,29,70,257.3,westgodavari,rabi,61,coonrust
maize,deltaicalluvial,37,31,66,257.3,westgodavari,rabi,51,stalkrot
maize,sandyalluvial,35,28,69,257.3,westgodavari,rabi,56,bandedleafandsheathblight
maize,clayloams,39,30,67,257.3,westgodavari,rabi,66,maydisleafblight
maize,redsandyloams,37,29,68,257.3,westgodavari,rabi,41,downymildew
maize,deltaicalluvial,36,30,65,257.3,westgodavari,rabi,71,headsmut
maize,sandyalluvial,34,31,64,257.3,westgodavari,rabi,51,charcoalrot
maize,clayloams,38,32,63,257.3,westgodavari,rabi,56,bacterialstalkrot
maize,redsandyloams,36,30,66,257.3,westgodavari,rabi,61,mosaicvirus
minormillets,redsandyloams,38,30,75,792,westgodavari,kharif,41,blast
minormillets,clayloams,40,29,76,792,westgodavari,kharif,36,smut
minormillets,sandyalluvial,37,31,74,792,westgodavari,kharif,46,leafspot
minormillets,deltaicalluvial,39,30,73,792,westgodavari,kharif,51,downymildew
minormillets,redsandyloams,38,28,77,792,westgodavari,kharif,56,headsmut
minormillets,clayloams,41,29,76,792,westgodavari,kharif,61,seedlingblight
minormillets,sandyalluvial,36,30,72,792,westgodavari,kharif,41,rust
minormillets,deltaicalluvial,38,31,71,792,westgodavari,kharif,51,ergot
minormillets,redsandyloams,37,28,75,792,westgodavari,kharif,46,sheathrot
minormillets,clayloams,40,32,70,792,westgodavari,kharif,61,necrosis
redgram,redsandyloams,40,30,74,792,westgodavari,kharif,91,wilt
redgram,clayloams,42,29,75,792,westgodavari,kharif,101,dryrootrot
redgram,sandyalluvial,38,28,76,792,westgodavari,kharif,61,powderymildew
redgram,deltaicalluvial,41,31,72,792,westgodavari,kharif,81,stemblight
redgram,redsandyloams,39,30,73,792,westgodavari,kharif,71,leafspot
redgram,clayloams,43,29,74,792,westgodavari,kharif,76,sterilitymosaicdisease
redgram,sandyalluvial,37,30,75,792,westgodavari,kharif,51,seedlingblight
redgram,deltaicalluvial,40,28,76,792,westgodavari,kharif,61,brownblotch
redgram,redsandyloams,39,31,73,792,westgodavari,kharif,86,anthracnose
redgram,clayloams,42,29,72,792,westgodavari,kharif,96,stemrot
redgram,sandyalluvial,38,30,70,792,westgodavari,kharif,66,haloblight
blackgram,redsandyloams,45,29,78,792,westgodavari,kharif,61,powderymildew
blackgram,clayloams,47,30,75,792,westgodavari,kharif,91,anthracnose
blackgram,sandyalluvial,44,28,76,792,westgodavari,kharif,51,leafspot
blackgram,deltaicalluvial,43,31,74,792,westgodavari,kharif,71,rust
blackgram,redsandyloams,46,29,77,792,westgodavari,kharif,86,dryrootrot
blackgram,clayloams,45,30,75,792,westgodavari,kharif,61,yellowmosaicdisease
blackgram,sandyalluvial,44,30,73,792,westgodavari,kharif,91,leafcrinkledisease
blackgram,deltaicalluvial,42,28,76,792,westgodavari,kharif,56,leafcurl
blackgram,redsandyloams,43,30,72,792,westgodavari,kharif,81,ascochytaleafspot
blackgram,clayloams,45,29,74,792,westgodavari,kharif,66,bacterialblight
greengram,redsandyloams,44,29,77,792,westgodavari,kharif,61,powderymildew
greengram,clayloams,45,30,75,792,westgodavari,kharif,86,anthracnose
greengram,sandyalluvial,42,28,76,792,westgodavari,kharif,51,leafspot
greengram,deltaicalluvial,43,31,74,792,westgodavari,kharif,71,rust
greengram,redsandyloams,46,30,76,792,westgodavari,kharif,81,dryrootrot
greengram,clayloams,45,30,75,792,westgodavari,kharif,56,yellowmosaicdisease
greengram,sandyalluvial,43,29,77,792,westgodavari,kharif,91,leafcrinkledisease
greengram,deltaicalluvial,42,28,76,792,westgodavari,kharif,66,leafcurlnecrosis
greengram,redsandyloams,43,30,72,792,westgodavari,kharif,76,ascochytaleafspot
greengram,clayloams,44,29,74,792,westgodavari,kharif,71,bacterialblight
horsegram,redsandyloams,42,30,72,792,westgodavari,kharif,56,anthracnose
horsegram,clayloams,44,29,73,792,westgodavari,kharif,66,powderymildew
horsegram,sandyalluvial,41,31,70,792,westgodavari,kharif,51,leafspot
horsegram,deltaicalluvial,43,30,74,792,westgodavari,kharif,81,rust
horsegram,redsandyloams,42,30,76,792,westgodavari,kharif,61,collarrot
horsegram,clayloams,43,28,72,792,westgodavari,kharif,71,dryrootrot
horsegram,sandyalluvial,41,31,70,792,westgodavari,kharif,76,leafblight
horsegram,deltaicalluvial,44,29,74,792,westgodavari,kharif,86,stemrot
horsegram,redsandyloams,43,30,72,792,westgodavari,kharif,91,rootrot
horsegram,clayloams,42,28,75,792,westgodavari,kharif,61,bacterialleafspot
cowpea,redsandyloams,44,30,74,792,westgodavari,kharif,56,anthracnose
cowpea,clayloams,43,29,75,792,westgodavari,kharif,66,powderymildew
cowpea,sandyalluvial,41,28,72,792,westgodavari,kharif,51,cercosporaleafspot
cowpea,deltaicalluvial,42,30,73,792,westgodavari,kharif,71,rust
cowpea,redsandyloams,45,31,70,792,westgodavari,kharif,61,collarrot
cowpea,clayloams,44,28,74,792,westgodavari,kharif,81,rootrot
cowpea,sandyalluvial,42,30,76,792,westgodavari,kharif,91,bacterialblight
cowpea,deltaicalluvial,43,29,72,792,westgodavari,kharif,86,leafblight
cowpea,redsandyloams,41,30,75,792,westgodavari,kharif,71,wilt
cowpea,clayloams,42,28,73,792,westgodavari,kharif,61,mosaicvirus
turmeric,redsandyloams,60,29,85,792,westgodavari,kharif,46,rhizomerot
turmeric,clayloams,62,30,83,792,westgodavari,kharif,61,leafblotch
turmeric,sandyalluvial,58,31,82,792,westgodavari,kharif,76,leafspot
turmeric,deltaicalluvial,65,28,86,792,westgodavari,kharif,91,leafblight
turmeric,redsandyloams,61,30,80,792,westgodavari,kharif,121,fusariumwilt
turmeric,clayloams,64,29,84,792,westgodavari,kharif,151,collarrot
turmeric,sandyalluvial,59,31,81,792,westgodavari,kharif,181,bacterialleafspot
turmeric,deltaicalluvial,63,30,85,792,westgodavari,kharif,211,pythiumsoftrot
turmeric,redsandyloams,60,29,83,792,westgodavari,kharif,241,taphrinaleafspot
turmeric,clayloams,62,28,86,792,westgodavari,kharif,271,rhizomerot
cotton,redsandyloams,42,30,72,792,westgodavari,kharif,41,wilt
cotton,clayloams,44,29,75,792,westgodavari,kharif,61,verticilliumwilt
cotton,sandyalluvial,41,31,70,792,westgodavari,kharif,56,rootrot
cotton,deltaicalluvial,43,30,73,792,westgodavari,kharif,71,anthracnose
cotton,redsandyloams,45,29,76,792,westgodavari,kharif,81,areolatemildew
cotton,clayloams,43,30,72,792,westgodavari,kharif,91,bollrot
cotton,sandyalluvial,42,31,70,792,westgodavari,kharif,101,leafblight
cotton,deltaicalluvial,44,28,74,792,westgodavari,kharif,111,bacterialblight
cotton,redsandyloams,43,30,73,792,westgodavari,kharif,121,leafcurldisease
cotton,clayloams,45,29,75,792,westgodavari,kharif,131,stenosis
cotton,sandyalluvial,41,31,71,792,westgodavari,kharif,86,leafspot
cotton,deltaicalluvial,44,30,76,792,westgodavari,kharif,96,myrotheciumleafspot
cotton,redsandyloams,42,30,70,792,westgodavari,kharif,106,rust
cotton,clayloams,43,29,78,792,westgodavari,kharif,101,sootymould
sesamum,redsandyloams,43,30,72,792,westgodavari,kharif,31,rootrot
sesamum,clayloams,45,29,74,792,westgodavari,kharif,41,leafblight
sesamum,sandyalluvial,42,30,71,792,westgodavari,kharif,36,leafspot
sesamum,deltaicalluvial,44,28,75,792,westgodavari,kharif,51,wilt
sesamum,redsandyloams,46,29,70,792,westgodavari,kharif,56,stemblight
sesamum,clayloams,48,30,72,792,westgodavari,kharif,61,powderymildew
sesamum,sandyalluvial,43,31,69,792,westgodavari,kharif,46,bacterialleafspot
sesamum,deltaicalluvial,45,30,71,792,westgodavari,kharif,66,phyllody
sesamum,redsandyloams,44,29,73,792,westgodavari,kharif,71,bacterialleafspot
sesamum,clayloams,42,30,70,792,westgodavari,kharif,51,anthracnose
bengalgram,clayloams,42,27,75,239,westgodavari,rabi,36,ascochytablight
bengalgram,deltaicalluvial,44,26,76,239,westgodavari,rabi,41,rust
bengalgram,redsandyloams,43,28,72,239,westgodavari,rabi,51,wilt
bengalgram,clayloams,45,27,74,239,westgodavari,rabi,61,stuntdiseasevirus
bengalgram,sandyalluvial,41,28,71,239,westgodavari,rabi,46,collarrot
bengalgram,redsandyloams,43,27,73,239,westgodavari,rabi,56,footrot
bengalgram,clayloams,42,26,75,239,westgodavari,rabi,66,stemrot
bengalgram,deltaicalluvial,44,27,76,239,westgodavari,rabi,41,bacterialleafblight
bengalgram,redsandyloams,42,28,70,239,westgodavari,rabi,61,beancoonmosaicvirus
tobacco,sandyalluvial,42,27,76,239,westgodavari,rabi,21,dampingoff
tobacco,clayloams,44,28,74,239,westgodavari,rabi,31,blackshank
tobacco,redsandyloams,43,27,73,239,westgodavari,rabi,36,frogeyespot
tobacco,clayloams,45,26,75,239,westgodavari,rabi,41,powderymildew
tobacco,sandyalluvial,42,28,71,239,westgodavari,rabi,46,brownspot
tobacco,redsandyloams,43,27,74,239,westgodavari,rabi,51,anthracnose
tobacco,clayloams,44,27,72,239,westgodavari,rabi,56,wildfire
tobacco,redsandyloams,43,26,70,239,westgodavari,rabi,61,tobaccomosaic
tobacco,sandyalluvial,41,28,71,239,westgodavari,rabi,66,leafcurl
tobacco,clayloams,45,27,75,239,westgodavari,rabi,71,broomrape
sunflower,sandyalluvial,42,27,72,239,westgodavari,rabi,31,rootrot
sunflower,redsandyloams,43,28,74,239,westgodavari,rabi,41,leafblight
sunflower,clayloams,45,26,76,239,westgodavari,rabi,51,rust
sunflower,sandyalluvial,41,27,70,239,westgodavari,rabi,61,headrot
sunflower,redsandyloams,44,28,71,239,westgodavari,rabi,56,powderymildew
sunflower,clayloams,43,27,75,239,westgodavari,rabi,46,basalrot
sunflower,redsandyloams,42,26,74,239,westgodavari,rabi,66,necrosis
cotton,blackcotton,68,30,78,520,guntur,kharif,26,wilt
cotton,redsoils,50,33,65,390,guntur,kharif,31,verticilliumwilt
cotton,blackcotton,70,31,80,530,guntur,kharif,51,rootrot
cotton,blackcotton,75,29,85,620,guntur,kharif,86,anthracnose
cotton,blackcotton,65,29,82,500,guntur,kharif,36,greyorareolatemildew
cotton,blackcotton,80,28,88,600,guntur,kharif,76,bollrot
cotton,redsoils,60,31,70,450,guntur,kharif,41,leafblight
cotton,blackcotton,70,30,84,540,guntur,kharif,61,bacterialblight
cotton,redsoils,55,32,72,420,guntur,kharif,46,leafcurldisease
cotton,blackcotton,67,30,75,500,guntur,kharif,61,stenosisorsmallleaf
cotton,redsoils,50,34,60,360,guntur,kharif,46,rust
cotton,blackcotton,72,29,83,550,guntur,kharif,71,myrotheciumleafspot
cotton,redsoils,58,33,68,440,guntur,kharif,36,leafspot
cotton,blackcotton,78,30,86,600,guntur,kharif,81,sootymould
blackgram,redsoils,58,30,70,410,guntur,rabi,31,yellowmosaicdisease
blackgram,redsoils,55,29,68,400,guntur,rabi,46,anthracnose
blackgram,blackcotton,65,28,76,460,guntur,rabi,51,powderymildew
blackgram,redsoils,60,31,72,420,guntur,rabi,41,leafspot
blackgram,blackcotton,70,27,78,480,guntur,rabi,61,rust
blackgram,blackcotton,68,29,75,470,guntur,rabi,56,dryrootrot
blackgram,redsoils,50,32,66,390,guntur,rabi,36,leafcrinkledisease
blackgram,redsoils,52,33,65,380,guntur,rabi,31,leafcurl
blackgram,redsoils,54,31,67,400,guntur,rabi,41,ascochytaleafspot
blackgram,blackcotton,64,28,73,450,guntur,rabi,51,bacterialblight
maize,blackcotton,70,28,78,460,guntur,rabi,31,sorghumdownymildew
maize,redsoils,60,29,72,430,guntur,rabi,41,leafblight
maize,blackcotton,75,27,80,470,guntur,rabi,46,downymildew
maize,redsoils,58,30,70,410,guntur,rabi,36,philippinedownymildew
maize,blackcotton,68,31,76,450,guntur,rabi,51,crazytop
maize,blackcotton,73,29,79,460,guntur,rabi,56,headsmut
maize,blackcotton,70,30,77,480,guntur,rabi,61,bacterialstalkrot
maize,redsoils,64,31,68,420,guntur,rabi,41,rust
maize,redsoils,62,30,67,415,guntur,rabi,31,brownspot
maize,blackcotton,69,32,75,470,guntur,rabi,66,charcoalrot
maize,redsoils,60,28,70,400,guntur,rabi,36,mosaic
redgram,redsoils,55,30,68,400,guntur,rabi,31,sterilitymosaicdisease
redgram,redsoils,58,31,70,420,guntur,rabi,41,leafspot
redgram,blackcotton,65,29,75,450,guntur,rabi,46,stemblight
redgram,blackcotton,68,28,78,460,guntur,rabi,51,wilt
redgram,blackcotton,70,30,80,470,guntur,rabi,56,dryrootrot
redgram,redsoils,62,31,72,440,guntur,rabi,36,powderymildew
redgram,redsoils,52,33,65,390,guntur,rabi,26,seedlingblight
redgram,redsoils,60,30,68,410,guntur,rabi,41,brownblotch
redgram,blackcotton,66,29,76,455,guntur,rabi,51,anthracnose
redgram,redsoils,59,32,70,420,guntur,rabi,46,stemrot
redgram,redsoils,57,31,69,430,guntur,rabi,36,haloblight
blackgram,blackcotton,65,28,74,420,krishna,rabi,26,yellowmosaicdisease
blackgram,blackcotton,67,29,76,430,krishna,rabi,41,rust
blackgram,redloams,60,30,72,410,krishna,rabi,36,powderymildew
blackgram,sandyclayloams,55,31,68,390,krishna,rabi,31,anthracnose
blackgram,redloams,58,32,65,400,krishna,rabi,29,leafspot
blackgram,blackcotton,70,27,78,450,krishna,rabi,46,dryrootrot
blackgram,redloams,62,29,70,415,krishna,rabi,34,leafcrinkledisease
blackgram,sandyclayloams,57,30,69,395,krishna,rabi,27,leafcurl
blackgram,redloams,54,31,66,385,krishna,rabi,33,ascochytaleafspot
blackgram,blackcotton,68,28,75,435,krishna,rabi,41,bacterialblight
maize,blackcotton,68,28,74,430,krishna,rabi,31,downymildew
maize,blackcotton,70,29,76,440,krishna,rabi,36,sorghumdownymildew
maize,redloams,62,30,71,410,krishna,rabi,33,philippinedownymildew
maize,sandyclayloams,58,31,68,395,krishna,rabi,29,crazytop
maize,redloams,63,32,70,405,krishna,rabi,41,leafblight
maize,blackcotton,72,27,78,450,krishna,rabi,46,rust
maize,blackcotton,74,28,79,460,krishna,rabi,51,headsmut
maize,redloams,65,29,72,415,krishna,rabi,43,charcoalrot
maize,sandyclayloams,60,30,69,400,krishna,rabi,34,bacterialstalkrot
maize,redloams,64,31,71,405,krishna,rabi,37,mosaic
maize,blackcotton,71,29,75,435,krishna,rabi,39,brownspot
cotton,blackcotton,68,30,76,470,krishna,kharif,36,wilt
cotton,redloams,62,32,72,450,krishna,kharif,41,verticilliumwilt
cotton,blackcotton,70,31,74,480,krishna,kharif,46,rootrot
cotton,redloams,60,33,70,440,krishna,kharif,39,anthracnose
cotton,sandyclayloams,58,34,69,430,krishna,kharif,33,greyorareolatemildew
cotton,blackcotton,72,29,78,490,krishna,kharif,51,bollrot
cotton,redloams,63,31,73,455,krishna,kharif,43,leafblight
cotton,blackcotton,75,30,79,495,krishna,kharif,49,bacterialblight
cotton,sandyclayloams,61,32,71,440,krishna,kharif,37,leafcurldisease
cotton,redloams,59,33,68,435,krishna,kharif,40,stenosisorsmallleaf
cotton,redloams,60,32,70,440,krishna,kharif,35,leafspot
cotton,blackcotton,68,31,74,460,krishna,kharif,38,myrotheciumleafspot
cotton,sandyclayloams,62,30,73,445,krishna,kharif,42,rust
cotton,redloams,64,29,75,455,krishna,kharif,44,sootymould
greengram,redloams,60,28,70,240,krishna,rabi,31,powderymildew
greengram,blackcotton,68,29,74,250,krishna,rabi,35,anthracnose
greengram,redloams,62,27,68,235,krishna,rabi,29,leafspot
greengram,sandyclayloams,58,30,69,245,krishna,rabi,37,rust
greengram,blackcotton,70,28,73,255,krishna,rabi,41,dryrootrot
greengram,redloams,63,29,72,250,krishna,rabi,33,yellowmosaicdisease
greengram,blackcotton,72,27,75,260,krishna,rabi,34,leafcrinkledisease
greengram,sandyclayloams,59,30,70,240,krishna,rabi,32,leafcurl
greengram,redloams,61,28,71,245,krishna,rabi,30,ascochytaleafspot
greengram,blackcotton,69,29,74,250,krishna,rabi,36,bacterialblight
tobacco,sandyclayloams,62,27,70,240,krishna,rabi,26,dampingoff
tobacco,blackcotton,70,28,73,250,krishna,rabi,31,blackshank
tobacco,redloams,63,27,69,235,krishna,rabi,35,frogeyespot
tobacco,blackcotton,68,29,72,255,krishna,rabi,38,powderymildew
tobacco,redloams,60,30,68,230,krishna,rabi,40,brownspot
tobacco,sandyclayloams,65,29,71,245,krishna,rabi,42,anthracnose
tobacco,blackcotton,71,28,74,260,krishna,rabi,36,wildfire
tobacco,redloams,64,27,70,250,krishna,rabi,34,tobaccomosaic
tobacco,sandyclayloams,66,28,69,245,krishna,rabi,39,leafcurl
tobacco,blackcotton,72,27,75,255,krishna,rabi,45,broomrape
redgram,blackcotton,70,28,72,250,krishna,rabi,36,wilt
redgram,sandyclayloams,62,29,68,245,krishna,rabi,41,dryrootrot
redgram,redloams,60,27,70,240,krishna,rabi,39,powderymildew
redgram,redloams,63,28,72,248,krishna,rabi,43,stemblight
redgram,blackcotton,71,30,74,260,krishna,rabi,35,leafspot
redgram,sandyclayloams,65,27,75,250,krishna,rabi,37,sterilitymosaicdisease
redgram,redloams,61,27,68,238,krishna,rabi,29,seedlingblight
redgram,blackcotton,70,29,73,255,krishna,rabi,34,brownblotch
redgram,redloams,60,28,70,242,krishna,rabi,40,anthracnose
redgram,sandyclayloams,64,29,71,249,krishna,rabi,42,stemrot
mango,redloamy,40,30,70,110,visakhapatnam,kharif,201,anthracnose
mango,redloamy,40,30,70,110,visakhapatnam,kharif,201,rootrot
banana,alluvial,65,29,85,150,visakhapatnam,annual,301,panamawilt
pineapple,lateritic,50,27,80,140,visakhapatnam,annual,241,heartrot
guava,redsandyloam,55,28,75,90,visakhapatnam,kharif,151,wilt
guava,redsandyloam,55,28,75,90,visakhapatnam,kharif,151,fruitrot
tomato,sandyloam,65,25,78,45,visakhapatnam,kharif,41,leafcurlvirus
tomato,sandyloam,65,25,78,45,visakhapatnam,kharif,41,fruitrot
brinjal,sandyloam,60,27,80,60,visakhapatnam,kharif,91,bacterialwilt
bhendi,sandyloam,55,28,76,70,visakhapatnam,kharif,76,yellowveinmosaicvirus
chillies,redsandy,50,29,78,85,visakhapatnam,kharif,121,bacterialleafspot
chillies,redsandy,50,29,78,85,visakhapatnam,kharif,121,dieback
beans,clayloam,60,26,77,80,visakhapatnam,kharif,66,leafspot
gourds,sandyloam,58,27,74,75,visakhapatnam,kharif,61,downymildew
coffee,redloamy,65,22,90,160,visakhapatnam,annual,366,coffeerust
cashew,redsandy,35,32,65,100,visakhapatnam,kharif,251,teamosquitobug
coconut,coastalsandy,65,30,80,120,visakhapatnam,annual,366,budrot
arecanut,alluvial,60,29,82,130,visakhapatnam,annual,366,yellowleafdisease
turmeric,clayloam,70,28,80,110,visakhapatnam,kharif,241,rhizomerot
turmeric,clayloam,70,28,80,110,visakhapatnam,kharif,241,leafspot
mango,redloamy,40,30,70,110,srikakulam,kharif,201,anthracnose
chillies,sandyloam,60,28,75,80,srikakulam,kharif,61,powderymildew
chillies,sandyloam,60,28,75,80,srikakulam,kharif,61,dampingoff
onion,alluvialloam,55,26,78,70,srikakulam,rabi,91,purpleblotch
onion,alluvialloam,55,26,78,70,srikakulam,rabi,91,stemphyliumblight
coconut,sandy,65,30,80,120,srikakulam,annual,366,budrot
coconut,sandy,65,30,80,120,srikakulam,annual,366,eriophyidmiteinfestation
cashew,redsandy,35,32,65,100,srikakulam,kharif,251,teamosquitobug
cashew,redsandy,35,32,65,100,srikakulam,kharif,251,powderymildew
oilpalm,redloamy,70,31,85,150,srikakulam,annual,301,basalstemrot
arecanut,alluvial,60,29,82,130,srikakulam,annual,366,yellowleafdisease
mango,redsandyloam,40,30,70,1150,vizianagaram,kharif,201,anthracnose
mango,redsandyloam,40,30,70,1150,vizianagaram,kharif,201,hopper
mango,redsandyloam,40,30,70,1150,vizianagaram,kharif,201,mealybug
mango,redsandyloam,40,30,70,1150,vizianagaram,kharif,201,malformation
cashew,sandyloam,35,30,70,1150,vizianagaram,kharif,181,dieback
brinjal,loamy,45,30,75,1150,vizianagaram,kharif,121,leafspot
brinjal,loamy,45,30,75,1150,vizianagaram,kharif,121,fruitrot
arecanut,sandyloam,55,28,80,1150,vizianagaram,kharif,221,budrot
oilpalm,clayloam,60,28,80,1150,vizianagaram,kharif,221,basalstemrot
coconut,sandyloam,50,28,80,1150,vizianagaram,kharif,221,rootwilt
batavian,redloamy,55,30,80,665,nellore,kharif,201,fungalinfection
orange,redloamy,55,30,80,665,nellore,kharif,201,fungalinfection
